source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score,player_id,match_method,country_std,performance_index,position,signing_bonus_usd,country_std_canonical,overall_future_value,position_group,age_band,bonus_tier,next_season_index,next_season,positive_outcome
INT-0075,RUBEN FERNANDEZ,2003-04-04,Mexico,2023,Mexican Pacific League,Position Player,20,574,0.1987631528403611,0.1101129734971036,0.1394859169904632,0.7249037345662942,0.2677688393880308,,,26.000874707852194,53.8720471557265,INT-0075,source_id,Mexico,0.3090495146448034,C,10000.0,Mexico,35,C,19-20,Under $100K,-0.07900725134016891,2024.0,0.0
INT-0075,Ruben Fernandez,2003-04-04,Mexico,2024,Mexican Pacific League,Position Player,21,140,0.2149452282775653,0.1002063816784715,0.0901636134191418,0.7499631489602174,0.2955000525888749,,,26.235785746805504,48.1489358369203,INT-0075,source_id,Mexico,-0.07900725134016891,C,10000.0,Mexico,35,C,21-22,Under $100K,0.41064711102955953,2025.0,1.0
INT-0075,Ruben Fernandez,2003-04-04,México,2025,Mexican Pacific League,Position Player,22,399,0.1901277481561035,0.0887486485356497,0.0945854470147212,0.7610177507704515,0.2443451571508906,,,26.873258751929693,56.24077713547156,INT-0075,source_id,Mexico,0.41064711102955953,C,10000.0,Mexico,35,C,21-22,Under $100K,,,
INT-0076,Hector Kim,1999-12-17,Cuba,2022,Cuban National Series,Position Player,23,291,0.2636915696172487,0.0660095357867644,0.0958084677348799,0.6869559635232622,0.2615548567714625,,,25.52802851724107,52.00609340879512,INT-0076,source_id,Cuba,-0.17052718531039893,OF,67000.0,Cuba,35,OF,23+,Under $100K,-0.807664589417864,2023.0,0.0
INT-0076,HECTOR KIM,1999-12-17,Cuba,2023,Cuban National Series,Position Player,24,287,0.2894376810014268,0.0606684569229898,0.0767710616775512,0.6809354505493579,0.3546857760909049,,,26.48625764278601,49.21371685732992,INT-0076,source_id,Cuba,-0.807664589417864,OF,67000.0,Cuba,35,OF,23+,Under $100K,-0.7009906242410551,2024.0,0.0
INT-0076,Hector Kim,1999-12-17,Cuba,2024,Cuban National Series,Position Player,25,421,0.2648071439282124,0.0667892995171911,0.073499473531776,0.6802653596764302,0.3163141392867016,,,26.113338098520227,51.58309159413983,INT-0076,source_id,Cuba,-0.7009906242410551,OF,67000.0,Cuba,35,OF,23+,Under $100K,-0.7373911412853067,2025.0,0.0
INT-0076,Hector Kim,1999-12-17,Cuba,2025,Independent,Position Player,26,421,0.2247352054141236,0.0659027660952801,0.0977687475782521,0.6995097505115033,0.3119345533514585,,,25.60358649309225,45.32637389231454,INT-0076,source_id,Cuba,-0.7373911412853067,OF,67000.0,Cuba,35,OF,23+,Under $100K,,,
INT-0077,Kaito Mori,1999-04-13,Mexico,2022,Mexican League,Pitcher,23,330,0.2953420523758321,0.109912982004154,,,,90.94493713254606,0.4798903633551925,,34.04922780240409,INT-0077,source_id,Mexico,0.49622356320140937,RHP,193000.0,Mexico,50,Pitcher,23+,$100K-$499K,0.3298330900567791,2023.0,0.0
INT-0077,Kaito Mori,1999-04-13,Mexico,2023,Mexican League,Pitcher,24,507,0.2478532704927876,0.105677380249178,,,,92.6397241003164,0.455785319683766,,38.98692025319587,INT-0077,source_id,Mexico,0.3298330900567791,RHP,193000.0,Mexico,50,Pitcher,23+,$100K-$499K,0.32058356508333496,2024.0,0.0
INT-0077,Kaito Mori,1999-04-13,Mexico,2024,Mexican Pacific League,Pitcher,25,155,0.244535348684658,0.1067759577377132,,,,91.65025869515048,0.4778017599600193,,52.84540593965088,INT-0077,source_id,Mexico,0.32058356508333496,RHP,193000.0,Mexico,50,Pitcher,23+,$100K-$499K,-0.007205635825376595,2025.0,0.0
INT-0077,Kaito Mori,1999-04-13,Mexico,2025,Mexican League,Pitcher,26,258,0.2166519880403223,0.1200364480654045,,,,91.28602851268336,0.5069321064111096,,53.52461931022425,INT-0077,source_id,Mexico,-0.007205635825376595,RHP,193000.0,Mexico,50,Pitcher,23+,$100K-$499K,,,
INT-0078,Adrian Kim,2002-02-07,Dominican Republic,2022,Dominican Summer League,Position Player,20,330,0.2110711274354205,0.0764990101481431,0.0540032441318543,0.7236190044497768,0.3222037667885228,,,24.62855390453176,50.06515339631923,INT-0078,source_id,Dominican Republic,-0.5583668892820126,OF,13000.0,Dominican Republic,40,OF,19-20,Under $100K,-0.009156972336401836,2023.0,0.0
INT-0078,Adrian Kim,2002-02-07,Dominican Republic,2023,Complex League,Position Player,21,588,0.2241587936866829,0.0954993935172711,0.1304983623290504,0.7670111071487616,0.2835003609095676,,,25.258769734307947,37.91964902910805,INT-0078,source_id,Dominican Republic,-0.009156972336401836,OF,13000.0,Dominican Republic,40,OF,21-22,Under $100K,-0.36725777045655594,2024.0,0.0
INT-0078,Adrian Kim,2002-02-07,Dominican Republic,2024,Dominican Summer League,Position Player,22,509,0.2260931679106102,0.1088594118401807,0.1249713118436363,0.728118387611704,0.2538599464860441,,,25.43789353894713,30.68289714641236,INT-0078,source_id,Dominican Republic,-0.36725777045655594,OF,13000.0,Dominican Republic,40,OF,21-22,Under $100K,-0.38667042607664415,2025.0,0.0
INT-0078,ADRIAN KIM,2002-02-07,Dominican Republic,2025,Complex League,Position Player,23,301,0.2192392895547744,0.0837932769998567,0.0454599031436169,0.7631416871926635,0.3008452038375352,,,26.299336911022817,47.75028971175282,INT-0078,source_id,Dominican Republic,-0.38667042607664415,OF,13000.0,Dominican Republic,40,OF,23+,Under $100K,,,
INT-0079,Kenji Yamamoto,2005-05-15,Cuba,2023,Cuban National Series,Position Player,18,389,0.3240257074236341,0.0653064994772423,0.174266605778788,0.675308331486641,0.3578943882404855,,,25.73561876525331,45.61068115362825,INT-0079,source_id,Cuba,-0.5181426538833358,OF,83000.0,Cuba,50,OF,18 and under,Under $100K,-0.40212409273776706,2024.0,0.0
INT-0079,Kenji Yamamoto,2005-05-15,CUB,2024,Independent,Position Player,19,220,0.2937427109932965,0.0532625209889985,0.128100759259166,0.7318568883635054,0.3752028506845186,,,26.320134985917505,45.95769418410093,INT-0079,source_id,Cuba,-0.40212409273776706,OF,83000.0,Cuba,50,OF,19-20,Under $100K,-0.06050853082094648,2025.0,0.0
INT-0079,Kenji Yamamoto,2005-05-15,Cuba,2025,Independent,Position Player,20,552,0.3202305939121975,0.0417345402039612,0.196256475820457,0.7457571042810639,0.3324413340319008,,,25.574071841123164,42.4979880229802,INT-0079,source_id,Cuba,-0.06050853082094648,OF,83000.0,Cuba,50,OF,19-20,Under $100K,,,
INT-0080,Gabriel Sanchez,2006-06-10,Mexico,2022,Mexican League,Position Player,16,463,0.2576640311188131,0.0849061175534809,0.07481537106972,0.7796057778803948,0.2809885773724118,,,26.213862881906355,50.51187022201469,INT-0080,source_id,Mexico,0.3792522963052389,IF,225000.0,Mexico,45,IF,18 and under,$100K-$499K,0.8360240680684604,2023.0,1.0
INT-0080,Gabriel Sanchez,2006-06-10,Mexico,2023,Mexican Pacific League,Position Player,17,315,0.2321842329035137,0.0771698688986944,0.1251915011380106,0.7947306222014795,0.276584718597918,,,27.18212516289052,51.93482414703522,INT-0080,source_id,Mexico,0.8360240680684604,IF,225000.0,Mexico,45,IF,18 and under,$100K-$499K,0.5153554131341642,2024.0,1.0
INT-0080,Gabriel Sanchez,2006-06-10,Mexico,2024,Mexican League,Position Player,18,523,0.234567209030946,0.0838732836989871,0.1688273090669273,0.7332334800495015,0.299905226049279,,,26.678612587229495,61.95025002753772,INT-0080,source_id,Mexico,0.5153554131341642,IF,225000.0,Mexico,45,IF,18 and under,$100K-$499K,0.917326672127971,2025.0,1.0
INT-0080,Gabriel Sanchez,2006-06-10,México,2025,Mexican Pacific League,Position Player,19,388,0.2109161991909136,0.0953099559341965,0.1167380869509835,0.7544891372560872,0.2504780720262174,,,28.4569725037624,65.93805358541834,INT-0080,source_id,Mexico,0.917326672127971,IF,225000.0,Mexico,45,IF,19-20,$100K-$499K,,,
INT-0081,Diego Jimenez,2000-12-01,Dominican Republic,2022,Dominican Summer League,Pitcher,22,128,0.173834756878648,0.0791355879112622,,,,90.27739805760088,0.5230180189149983,,46.62355333428082,INT-0081,source_id,Dominican Republic,0.43741969773302997,RHP,65000.0,Dominican Republic,45,Pitcher,21-22,Under $100K,0.38357644130320384,2023.0,1.0
,DIEGO JIMENEZ,2000-12-01,DOM,2023,Complex League,Pitcher,23,607,0.2283616992096814,0.1113697673744,,,,89.54414370446835,0.5240783399553718,,52.45653085285424,INT-0081,name_birth_date,Dominican Republic,0.38357644130320384,RHP,65000.0,Dominican Republic,45,Pitcher,23+,Under $100K,0.8027769942679986,2024.0,1.0
,Diego Jimenez,2000-12-01,Dominican Republic,2024,Complex League,Pitcher,24,94,0.2864192775146635,0.0976191395931667,,,,93.21941922439416,0.5105694502494286,,46.73169924566744,INT-0081,name_birth_date,Dominican Republic,0.8027769942679986,RHP,65000.0,Dominican Republic,45,Pitcher,23+,Under $100K,0.9520149156082051,2025.0,1.0
,Diego Jimenez,2000-12-01,DOM,2025,Complex League,Pitcher,25,367,0.251404270770285,0.0482050817387924,,,,93.27233076427429,0.5184153267277092,,52.18905126360383,INT-0081,name_birth_date,Dominican Republic,0.9520149156082051,RHP,65000.0,Dominican Republic,45,Pitcher,23+,Under $100K,,,
INT-0082,Seong-hyun Nakamura 2,2006-12-19,Venezuela,2023,Dominican Summer League,Pitcher,17,133,0.2060034597392829,0.0784508634645035,,,,88.89514674481504,0.4992351202693128,,45.4467604034987,INT-0082,source_id,Venezuela,0.25009146426798506,RHP,211000.0,Venezuela,40,Pitcher,18 and under,$100K-$499K,0.11472837078196366,2024.0,0.0
INT-0082,Seong-hyun Nakamura 2,2006-12-19,Venezuela,2024,Complex League,Pitcher,18,101,0.1820982545445752,0.0456605172810259,,,,87.6896186734686,0.529644280181446,,44.67606877479908,INT-0082,source_id,Venezuela,0.11472837078196366,RHP,211000.0,Venezuela,40,Pitcher,18 and under,$100K-$499K,0.15628842934881249,2025.0,0.0
INT-0082,SEONG-HYUN NAKAMURA 2,2006-12-19,VEN,2025,Dominican Summer League,Pitcher,19,283,0.2225479690656541,0.0534890951541379,,,,87.97920744467125,0.4807227416169763,,51.71466869987032,INT-0082,source_id,Venezuela,0.15628842934881249,RHP,211000.0,Venezuela,40,Pitcher,19-20,$100K-$499K,,,
INT-0083,Emilio Quintero,2005-01-15,Venezuela,2024,Dominican Summer League,Position Player,19,439,0.2327174140634257,0.049191691924254,0.0687086041885621,0.7453786372500593,0.2980002677858787,,,27.04253253547341,53.213354957719865,INT-0083,source_id,Venezuela,-0.006975767866976013,IF,51000.0,Venezuela,40,IF,19-20,Under $100K,0.49549564399754126,2025.0,1.0
INT-0083,Emilio Quintero,2005-01-15,Venezuela,2025,Dominican Summer League,Position Player,20,509,0.26881543454944,0.0648401346570916,0.1377225912308392,0.7703995594121942,0.2707473238058362,,,26.191872878080275,56.650374261933,INT-0083,source_id,Venezuela,0.49549564399754126,IF,51000.0,Venezuela,40,IF,19-20,Under $100K,,,
INT-0084,Daniel Quintero,2005-06-09,Venezuela,2023,Complex League,Position Player,18,445,0.2238993620248599,0.1010132113890077,0.0643540567590045,0.7166104635620084,0.2565192289842227,,,26.22119636740809,49.921810619009165,INT-0084,source_id,Venezuela,-0.17712682872440227,IF,10000.0,Venezuela,30,IF,18 and under,Under $100K,-0.29615880737502176,2024.0,0.0
INT-0084,Daniel Quintero,2005-06-09,Venezuela,2024,Complex League,Position Player,19,426,0.2594316017214227,0.0813988200370192,0.0477069424434465,0.7329012270259058,0.2805829561554903,,,26.311568663211784,49.99346976525263,INT-0084,source_id,Venezuela,-0.29615880737502176,IF,10000.0,Venezuela,30,IF,19-20,Under $100K,0.4758235178237715,2025.0,1.0
INT-0084,  Daniel Quintero ,2005-06-09,Venezuela,2025,Complex League,Position Player,20,204,0.2667918458645171,0.1019957590844742,0.1291987492433973,0.7712646750411556,0.3233036017917562,,,27.573750707115472,59.34278430215613,INT-0084,source_id,Venezuela,0.4758235178237715,IF,10000.0,Venezuela,30,IF,19-20,Under $100K,,,
INT-0085,Rafael Benitez,2005-09-08,Venezuela,2024,Complex League,Position Player,19,323,0.2340610530341323,0.0713399249486056,0.0219773624372938,0.7610074934011966,0.3051095189272842,,,26.99257177180456,64.25337834891482,INT-0085,source_id,Venezuela,0.07173074110192337,OF,156000.0,Venezuela,45,OF,19-20,$100K-$499K,-0.575763117857976,2025.0,0.0
INT-0085,Rafael Benitez,2005-09-08,Venezuela,2025,Dominican Summer League,Position Player,20,493,0.2517998162802821,0.0982227080846859,0.0712060874089063,0.7162148740626465,0.3418876434020017,,,25.482855369954056,60.20673375015184,INT-0085,source_id,Venezuela,-0.575763117857976,OF,156000.0,Venezuela,45,OF,19-20,$100K-$499K,,,
INT-0086,Kenji Valdez,2005-11-09,Japan,2022,Industrial League,Position Player,17,147,0.2276820637353467,0.0549307762015121,0.1270483895499796,0.6839595287211245,0.3345514209415434,,,25.23749361680097,40.619046444069895,INT-0086,source_id,Japan,-0.6726082922787908,C,95000.0,Japan,40,C,18 and under,Under $100K,-0.7848014287803637,2023.0,0.0
INT-0086,  Kenji Valdez ,2005-11-09,Japan,2023,NPB Farm,Position Player,18,220,0.2797927096997652,0.0692371271346746,0.0840773368439268,0.7191701885637214,0.3229705522528223,,,24.718950098449547,42.6711739882752,INT-0086,source_id,Japan,-0.7848014287803637,C,95000.0,Japan,40,C,18 and under,Under $100K,-0.5366968011016431,2024.0,0.0
INT-0086,Kenji Valdez,2005-11-09,Japan,2024,Industrial League,Position Player,19,281,0.2077392059794809,0.0715202245908441,0.1221772592441974,0.6864017297692058,0.2911955915340314,,,25.407743066008905,45.597725738202406,INT-0086,source_id,Japan,-0.5366968011016431,C,95000.0,Japan,40,C,19-20,Under $100K,0.003815477251109922,2025.0,0.0
INT-0086,Kenji Valdez,2005-11-09,Japan,2025,NPB Farm,Position Player,20,245,0.2440949607435308,0.0810287865426001,0.1785403589965147,0.7132582658677497,0.3207077800432349,,,25.695626956589923,55.46204805555696,INT-0086,source_id,Japan,0.003815477251109922,C,95000.0,Japan,40,C,19-20,Under $100K,,,
INT-0087,Daniel Sato 2,2006-04-22,Japan,2022,Industrial League,Pitcher,16,173,0.2362772352401805,0.1362041775845195,,,,87.46166487909507,0.4171322392685222,,35.57447239731604,INT-0087,source_id,Japan,-0.6291114871148926,RHP,18000.0,Japan,35,Pitcher,18 and under,Under $100K,0.0793008070623182,2023.0,0.0
,Daniel Sato 2,2006-04-22,Japan,2023,Industrial League,Pitcher,17,520,0.2276243180783496,0.0920912690141078,,,,90.8323546906611,0.4234904864904176,,42.785127234120274,INT-0087,name_birth_date,Japan,0.0793008070623182,RHP,18000.0,Japan,35,Pitcher,18 and under,Under $100K,-0.6835452594511477,2024.0,0.0
INT-0087,DANIEL SATO 2,2006-04-22,Japan,2024,Industrial League,Pitcher,18,502,0.2155479505308496,0.1622351555352288,,,,89.95373064639567,0.3944788632761637,,55.57516371524879,INT-0087,source_id,Japan,-0.6835452594511477,RHP,18000.0,Japan,35,Pitcher,18 and under,Under $100K,-0.2181713618699066,2025.0,0.0
INT-0087,Daniel Sato 2,2006-04-22,Japan,2025,Industrial League,Pitcher,19,282,0.2290675455390743,0.118354286360234,,,,91.22923977201836,0.4560893206057956,,47.639363529817416,INT-0087,source_id,Japan,-0.2181713618699066,RHP,18000.0,Japan,35,Pitcher,19-20,Under $100K,,,
INT-0088,Felix Lopez,2005-03-26,Japan,2023,Industrial League,Position Player,18,605,0.2399633501781751,0.0763585475483459,0.0825645697923142,0.6639218186072545,0.3227514040907767,,,24.03880681151261,27.9967288613161,INT-0088,source_id,Japan,-1.639790349628599,OF,13000.0,Japan,30,OF,18 and under,Under $100K,-1.5189159231551497,2024.0,0.0
INT-0088,Felix Lopez,2005-03-26,Japan,2024,Industrial League,Position Player,19,344,0.2653126537677576,0.0769561719154289,0.0246638137182022,0.7105081929153302,0.3241239752715215,,,24.228436519495173,27.767408385431263,INT-0088,source_id,Japan,-1.5189159231551497,OF,13000.0,Japan,30,OF,19-20,Under $100K,-1.3125038543706053,2025.0,0.0
INT-0088,Felix Lopez,2005-03-26,Japan,2025,Industrial League,Position Player,20,209,0.2053878443852744,0.0802296802651337,0.050647337920129,0.7413826155840875,0.3293166415103289,,,23.5,36.28730922761304,INT-0088,source_id,Japan,-1.3125038543706053,OF,13000.0,Japan,30,OF,19-20,Under $100K,,,
INT-0089,Mateo Ortega,2003-05-19,Japan,2022,NPB Farm,Pitcher,19,126,0.2647584755210838,0.1251429337030315,,,,89.89251949887884,0.4808123787928879,,62.2793449248912,INT-0089,source_id,Japan,0.5117601270677723,RHP,216000.0,Japan,55,Pitcher,19-20,$100K-$499K,0.6139299425695548,2023.0,1.0
INT-0089,Mateo Ortega,2003-05-19,Japan,2023,NPB Farm,Pitcher,20,224,0.2416713020380391,0.0857112352517558,,,,92.26163693560136,0.4657045992228156,,48.65651328986878,INT-0089,source_id,Japan,0.6139299425695548,RHP,216000.0,Japan,55,Pitcher,19-20,$100K-$499K,0.4043784408775354,2024.0,0.0
INT-0089,Mateo Ortega,2003-05-19,Japan,2024,Industrial League,Pitcher,21,436,0.2371965723372113,0.0974328203299383,,,,92.01747638151488,0.4707546779858841,,56.3718297248995,INT-0089,source_id,Japan,0.4043784408775354,RHP,216000.0,Japan,55,Pitcher,21-22,$100K-$499K,0.8303541185434237,2025.0,1.0
INT-0089,Mateo Ortega,2003-05-19,JPN,2025,Industrial League,Pitcher,22,530,0.2888115998493539,0.0783202322415431,,,,93.46811091039032,0.4498047441202357,,62.310736652965495,INT-0089,source_id,Japan,0.8303541185434237,RHP,216000.0,Japan,55,Pitcher,21-22,$100K-$499K,,,
INT-0090,Luis Sato,2002-11-26,Venezuela,2022,Complex League,Pitcher,20,169,0.1722190562501352,0.0891247780965665,,,,87.72681245276692,0.5111681910326082,,40.73964598656063,INT-0090,source_id,Venezuela,-0.017745308657864847,RHP,25000.0,Venezuela,35,Pitcher,19-20,Under $100K,-0.5945180048522234,2023.0,0.0
INT-0090,Luis Sato,2002-11-26,Venezuela,2023,Complex League,Pitcher,21,187,0.1231035099711123,0.0915434800002874,,,,87.72061093086647,0.4760356781838334,,42.194340862496325,INT-0090,source_id,Venezuela,-0.5945180048522234,RHP,25000.0,Venezuela,35,Pitcher,21-22,Under $100K,-0.1085127487463186,2024.0,0.0
INT-0090,LUIS SATO,2002-11-26,Venezuela,2024,Complex League,Pitcher,22,89,0.2394721633207781,0.0866507415505617,,,,87.82012340402291,0.483374784998012,,38.50389748864518,INT-0090,source_id,Venezuela,-0.1085127487463186,RHP,25000.0,Venezuela,35,Pitcher,21-22,Under $100K,-0.31400303467737817,2025.0,0.0
INT-0090,Luis Sato,2002-11-26,Venezuela,2025,Dominican Summer League,Pitcher,23,526,0.1892797618288651,0.0818207669950265,,,,88.78491425426466,0.4864088625418606,,42.647277088990016,INT-0090,source_id,Venezuela,-0.31400303467737817,RHP,25000.0,Venezuela,35,Pitcher,23+,Under $100K,,,
INT-0091,Ren Herrera,2001-04-13,Japan,2022,Industrial League,Pitcher,21,171,0.1730443374969658,0.0693064456691423,,,,87.39079915399134,0.5317428116210781,,41.50296846525323,INT-0091,source_id,Japan,0.24534645458214624,LHP,132000.0,Japan,45,Pitcher,21-22,$100K-$499K,0.44821524648645805,2023.0,1.0
INT-0091,Ren Herrera,2001-04-13,Japan,2023,Industrial League,Pitcher,22,597,0.2326199388503965,0.0881681230079877,,,,89.7842970746725,0.5136909823119233,,44.1663475115123,INT-0091,source_id,Japan,0.44821524648645805,LHP,132000.0,Japan,45,Pitcher,21-22,$100K-$499K,0.25610143814008324,2024.0,0.0
,Ren Herrera,2001-04-13,Japan,2024,Industrial League,Pitcher,23,499,0.2023801420492337,0.0505993040310622,,,,89.81444293278533,0.5069639379304566,,42.4655475147238,INT-0091,name_birth_date,Japan,0.25610143814008324,LHP,132000.0,Japan,45,Pitcher,23+,$100K-$499K,0.4426089096324527,2025.0,1.0
INT-0091,Ren Herrera,2001-04-13,Japan,2025,NPB Farm,Pitcher,24,430,0.2455600502717121,0.0657672589816724,,,,90.75552365355814,0.5182784847817438,,43.73264267016669,INT-0091,source_id,Japan,0.4426089096324527,LHP,132000.0,Japan,45,Pitcher,23+,$100K-$499K,,,
,Alejandro Martinez,2001-02-19,South Korea,2022,KBO Futures,Position Player,21,361,0.2372709226827598,0.093186490902021,0.0366965946920315,0.7073234411429719,0.314567812049365,,,25.486587702950168,45.59069046380239,INT-0092,name_birth_date,South Korea,-0.6970123978285395,OF,13000.0,South Korea,40,OF,21-22,Under $100K,-0.5454505272293984,2023.0,0.0
